main_id sp_type plx_value plx_err teff logg fe_h vmag kmag
"UCAC4 565-013526" "" 7.2167 0.03150000050663948 "" "" "" 13.781000137329102 10.333000183105469
TOI-1805 G8 6.9553 0.00989999994635582 5232.0 4.525000095367432 -0.23899999260902405 11.496000289916992 9.583999633789062
"[PSZ2003] J034453.9+321349" "" "" "" "" "" "" "" ""
"[L2007b] Cha J11091363-7734446" "" "" "" "" "" "" "" ""
TOI-5603 "" 1.1506 0.019700000062584877 "" "" "" 11.829999923706055 11.012999534606934
"HD  45308" F6V 7.6586 0.012299999594688416 "" "" "" 9.220000267028809 8.017999649047852
TOI-1318 "" "" "" "" "" "" 10.515999794006348 9.607999801635742
"LP   62-217" "" 13.6226 0.014700000174343586 4227.0 4.570000171661377 -0.10000000149011612 11.972999572753906 8.949999809265137
"2MASS J22435447-5325421" "" 2.8997 0.03629999980330467 "" "" "" "" 12.633999824523926
KOI-5850 "" 1.0544 0.021199999377131462 5616.5 4.518399906158447 0.03640000075101853 "" 13.29800033569336
KOI-2401 "" 1.7644 0.016200000420212746 4644.333333333333 4.460000038146973 -0.09333333745598793 "" 12.484000205993652
"TYC 6805-1290-1" "" 2.1087 0.019200000911951065 6525.0 4.133549928665161 -0.7105000019073486 12.680000305175781 10.232000350952148
"UCAC4 541-089286" "" 3.4683 0.01209999993443489 "" "" "" 12.07800006866455 10.739999771118164
KOI-7264 "" 0.9595 0.011300000362098217 5875.0 3.9200000762939453 0.03999999910593033 "" 11.901000022888184
"TYC 4274-564-1" "" 6.5695 0.012400000356137753 "" "" "" 11.229999542236328 9.472999572753906
KOI-2139 "" 1.309 0.03779999911785126 "" "" "" 16.073999404907227 13.58899974822998
KOI-2984 "" 1.2202 0.009700000286102295 6155.5 4.161599922180176 0.14666666587193808 "" 11.63700008392334
"AG+27 2473" F8 3.1278 0.08659999817609787 "" "" "" 10.710000038146973 8.984999656677246
"UCAC4 737-038623" "" 5.7521 0.01489999983459711 "" "" "" 14.057000160217285 10.982000350952148
"TYC   64-1203-1" G5 3.2222 0.4399000108242035 5283.0 "" "" 12.260000228881836 10.083999633789062
"BD+25  4690" K0 4.5144 0.017799999564886093 "" "" "" 10.600000381469727 8.52400016784668
"UCAC4 341-047005" "" 0.7796 0.01720000058412552 "" "" "" 12.782999992370605 12.342000007629395
"UCAC4 251-134213" "" 2.6136 0.021800000220537186 "" "" "" "" 11.595999717712402
"TYC 4348-212-1" "" 5.0423 0.012900000438094139 "" "" "" 10.100000381469727 8.989999771118164
"HD 220928" G1/2V 17.3104 0.02290000021457672 6022.666666666667 4.315249919891357 -0.03750000195577741 8.25 6.833000183105469
"UCAC4 703-110616" "" 0.7319 0.050700001418590546 "" "" "" 12.79699993133545 12.119000434875488
"HD 130941" F2(IV) 3.9041 0.014399999752640724 "" "" "" 9.869999885559082 ""
Kepler-963 "" 1.3059 0.016899999231100082 5461.0 4.519999980926514 -0.019999999552965164 "" 13.157999992370605
KOI-6179 "" 0.6297 0.024700000882148743 "" "" "" "" 14.029999732971191
"UCAC4 323-025644" "" 1.277 0.010599999688565731 "" "" "" 12.357999801635742 11.312000274658203
TOI-1302 "" 2.9811 0.012600000016391277 "" "" "" 10.869999885559082 9.97700023651123
"TYC 7963-1358-1" "" 0.7957 0.3621000051498413 6394.0 4.079999923706055 "" 11.029999732971191 10.032999992370605
"TYC 4530-25-1" "" 5.7598 0.013299999758601189 "" "" "" 9.8100004196167 8.755999565124512
"TYC 6199-113-1" "" 1.9052 0.01889999955892563 5221.25 3.054574966430664 0.04810000164434314 10.270000457763672 7.519999980926514
KOI-5373 K2III 1.413 0.015300000086426735 4961.375 3.173474967479706 0.11642499780282378 "" 9.326000213623047
"HD  81968" G3V 8.4688 0.01640000008046627 5768.333333333333 4.25600004196167 0.16600000113248825 9.770000457763672 8.274999618530273
TOI-2925 "" 2.1007 0.05849999934434891 "" "" "" "" 10.593000411987305
KOI-4834 K0V 1.2851 0.00989999994635582 4894.285714285715 3.3923333485921225 0.30228571806635174 "" 10.958000183105469
WASP-163 G8 3.8179 0.01590000092983246 5499.5 4.0 -0.3400000035762787 "" 10.147000312805176
KOI-2373 "" 0.8557 0.01549999974668026 5627.333333333333 4.2633334795633955 0.25333333015441895 "" 13.050000190734863
"HD 282931" G0 "" "" "" "" "" 9.300000190734863 7.6620001792907715
TOI-4132 "" 1.6688 0.010400000028312206 "" "" "" 12.369999885559082 10.906000137329102
TOI-3592 "" "" "" "" "" "" 13.151000022888184 11.355999946594238
TOI-2884 "" 0.8382 0.016200000420212746 "" "" "" 14.10200023651123 12.32800006866455
TOI-3971 "" "" "" "" "" "" 14.177000045776367 11.649999618530273
KOI-7279 G5 1.8374 0.012199999764561653 5487.75 4.4046624302864075 0.07523750014661346 "" 12.107999801635742
TOI-2582 "" "" "" "" "" "" 13.269000053405762 11.232999801635742
"TYC  813-2652-1" "" 2.6309 0.017500000074505806 5885.2 4.267339897155762 -0.04000000096857548 12.34000015258789 10.944000244140625
TOI-3287 "" 0.9843 0.016100000590085983 "" "" "" 13.520999908447266 12.253000259399414
TOI-2849 "" 1.0103 0.016100000590085983 "" "" "" 13.383999824523926 12.428000450134277
"V* DH Tau" M1Ve 7.4936 0.025499999523162842 4047.0 3.910900047847203 -0.7193333234948417 13.100000381469727 8.178000450134277
TOI-3473 "" 0.9828 0.016200000420212746 "" "" "" 13.552000045776367 12.166999816894531
"HD 269454" F2 2.6398 0.010999999940395355 6327.0 4.127650022506714 -0.531000018119812 10.819999694824219 9.866000175476074
TOI-3233 "" 0.7331 0.03009999915957451 "" "" "" 13.289999961853027 12.003999710083008
"UCAC4 576-099247" "" 1.5083 0.012199999764561653 "" "" "" "" 11.737000465393066
KOI-290 "" 0.6473 0.029100000858306885 "" "" "" "" 11.131999969482422
TOI-3126 "" 1.4578 0.012900000438094139 "" "" "" 14.081000328063965 12.01099967956543
KOI-1764 "" 0.6579 0.2071000039577484 "" "" "" "" 13.1899995803833
"BD-06  3861" "" 3.5754 0.019300000742077827 6419.111111111111 4.251777860853407 "" 11.024999618530273 9.807999610900879
"UCAC4 853-011593" "" 4.0479 0.027899999171495438 "" "" "" "" 12.449000358581543
KOI-4737 "" 0.8473 0.015799999237060547 5788.0 4.420000076293945 0.18000000715255737 "" 13.210000038146973
KOI-7283 "" 0.7703 0.012400000356137753 5787.0 4.340000152587891 0.4099999964237213 "" 12.744000434875488
HAT-P-33 F4 2.5186 0.019500000402331352 6630.142857142857 4.285799980163574 0.04450000015397867 11.029999732971191 10.003999710083008
TOI-2315 "" 3.3499 0.04699999839067459 "" "" "" 11.34000015258789 10.10099983215332
"G 146-29" M3.4 18.6719 0.03909999877214432 3919.75 4.714133262634277 -0.21199999998013178 "" 10.095999717712402
"TYC 9227-955-1" "" 3.9742 0.01140000019222498 "" "" "" 10.970000267028809 8.930999755859375
"CFBDS J213926+022023" L8.5+T3.5 101.5 2.0 "" "" "" "" 13.581999778747559
"2MASS J19143356-2618325" "" 1.2078 0.03970000147819519 5658.0 3.440000057220459 -0.2160000056028366 "" 13.619999885559082
TOI-1292 "" 5.2318 0.12309999763965607 "" "" "" 10.390000343322754 8.756999969482422
TOI-3282 "" 2.0833 0.028300000354647636 "" "" "" 12.149999618530273 10.883000373840332
KOI-3065 "" 1.2502 0.01679999940097332 5735.714285714285 4.502166748046875 -0.00848571420647204 "" 12.989999771118164
"NGC  6652" "" 0.119 0.012000000104308128 "" "" -0.800000011920929 "" ""
KOI-6246 F9.5V 3.3779 0.010700000450015068 5888.428571428572 4.320350011189778 0.08936249860562384 12.539999961853027 10.458999633789062
"UCAC4 459-048940" "" 2.5576 0.5575000047683716 "" "" "" 15.437999725341797 12.138999938964844
"UCAC4 275-004682" "" 3.1681 0.011900000274181366 "" "" "" 13.225000381469727 11.22599983215332
KOI-3339 "" 1.3605 0.016499999910593033 "" "" "" "" 12.901000022888184
"2MASS J04063982-3926399" "" 7.1597 0.11190000176429749 "" "" "" "" 12.5
"HD 148836" G2V 6.9486 0.01600000075995922 "" "" "" 10.4399995803833 9.003999710083008
KOI-7136 "" 0.8321 0.023800000548362732 5497.666666666667 4.413999938964844 0.27680000066757204 "" 13.892999649047852
"HD 208180" F6V 3.4679 0.01720000058412552 6658.5 4.545000076293945 0.26000000536441803 10.25 9.076000213623047
"Cl* Melotte   22   PLIZ      16" M8.3 6.9 1.100000023841858 3027.0 2.5 "" "" 15.336999893188477
TOI-2677 "" 5.1488 0.07739999890327454 "" "" "" 11.899999618530273 9.529000282287598
"TYC 5814-536-1" "" 1.6431 0.01769999973475933 5940.5 4.006999969482422 -0.14799999818205833 11.930000305175781 10.73900032043457
"HD 275354" F5 5.6122 0.01720000058412552 6174.5 4.111000061035156 0.09700000286102295 9.90999984741211 8.444999694824219
"G 261-42" "" 19.5512 0.023900000378489494 "" "" "" "" 9.498000144958496
"UCAC4 363-179280" "" 4.7164 0.02370000071823597 "" "" "" "" 11.623000144958496
"HD 180098" A 3.2573 0.017100000753998756 7735.75 3.745333433151245 -0.053499999456107616 9.289999961853027 9.119000434875488
"HD  97507" G3V 15.3934 0.01769999973475933 5748.875 4.315333366394043 -0.4003333201011022 8.59000015258789 6.997000217437744
Kepler-125 M1V 5.427 0.01810000091791153 3858.625 4.530799865722656 -0.04333333298563957 14.611000061035156 11.682000160217285
"V* V450 And" G5V 37.8945 0.06360000371932983 5690.35 4.505624979734421 -0.007333333045244217 7.210000038146973 5.567999839782715
"TYC 7072-1386-1" "" 2.607 0.012600000016391277 "" "" "" 12.289999961853027 10.51099967956543
"HD 190647" G5V 18.3874 0.024700000882148743 5637.44 4.156652181044869 0.22854545577005905 7.78000020980835 6.160999774932861
KOI-2992 "" 2.4223 0.03290000185370445 4029.0 "" -0.27000001072883606 "" 13.038999557495117
"UCAC4 373-187227" "" 2.6133 0.1216999962925911 "" "" "" 15.696000099182129 12.204000473022461
TOI-1748 "" 9.841 0.012400000356137753 5302.0 4.61299991607666 0.07285000197589397 11.45199966430664 9.156000137329102
"UCAC4 241-186100" "" 2.4576 0.015300000086426735 "" "" "" 13.222000122070312 11.468000411987305
"CD-34  7390" M1Ve+M1Ve "" "" 3705.0 4.700000047683716 "" 11.079999923706055 ""
"UCAC4 574-125836" "" 2.8583 0.01679999940097332 "" "" "" 14.222999572753906 11.798999786376953
"UCAC4 443-054999" "" 2.943 0.0364999994635582 4559.333333333333 4.489299933115642 0.07543333371480306 16.299999237060547 12.567000389099121
"UCAC4 588-049886" "" 5.0615 0.01860000006854534 4651.384615384615 4.63287694637592 -0.3692076871028313 13.845000267028809 11.128000259399414
"TYC 2582-2794-1" "" 3.2814 0.011099999770522118 5758.0 4.085999965667725 -0.03300000075250864 10.859999656677246 9.581000328063965
"WISE J035934.06-540154.6" Y0 73.6 2.0 462.0 4.103333314259847 "" "" 22.799999237060547
"UCAC4 555-026683" "" 0.479 0.03350000083446503 "" "" "" 15.718999862670898 13.555999755859375
KOI-2949 G0Vs 1.3792 0.010599999688565731 5899.285714285715 4.185499986012776 0.0969999993685633 "" 11.902999877929688
"UCAC4 168-035679" "" "" "" "" "" "" 14.253000259399414 10.071000099182129
"BD+41  2024" F2 4.786 0.0272000003606081 6411.5 4.242599868774414 0.08750000270083547 9.819999694824219 8.661999702453613
"CVSO 30" M3 2.9503 0.03720000013709068 4311.0 4.551050066947937 -0.2800000011920929 16.260000228881836 11.357000350952148
KOI-7539 "" 1.6396 0.018400000408291817 5017.0 4.329999923706055 0.23999999463558197 "" 12.805999755859375
"BD+33  2889" "" 3.1834 0.013199999928474426 6359.0 3.9619998931884766 0.11400000005960464 10.270000457763672 9.08899974822998
KOI-5512 "" 0.7369 0.03799999877810478 "" "" "" 16.819000244140625 14.633000373840332
TOI-3976 "" 1.931 0.008999999612569809 5983.0 4.300000190734863 0.23666667441527048 12.317999839782715 ""
"TYC 8865-849-1" "" 6.0955 0.011500000022351742 "" "" "" 11.369999885559082 9.581999778747559
TOI-427 "" 6.708 0.01759999990463257 "" "" "" 10.989999771118164 9.220999717712402
KOI-4976 "" 0.8978 0.011699999682605267 6062.0 3.6700000762939453 0.30000001192092896 "" 12.27299976348877
"HD 226682" "" 5.7662 0.011099999770522118 5868.833333333333 4.38825003306071 0.07746666669845581 10.699999809265137 9.368000030517578
TOI-4812 "" 1.2203 0.011800000444054604 "" "" "" 13.295999526977539 12.079999923706055
"TYC 5831-228-1" "" 4.6506 0.022700000554323196 5910.333333333333 4.50766658782959 -0.20399999618530273 11.210000038146973 9.782999992370605
"UCAC4 654-094575" "" 7.9412 0.03669999912381172 "" "" "" 13.989999771118164 10.234999656677246
"TYC 5814-1500-1" "" 4.6466 0.09690000116825104 "" "" "" 11.579999923706055 9.809000015258789
KOI-4647 "" 0.8217 0.01080000028014183 5168.333333333333 3.739599972963333 0.1688111118144459 "" 11.765999794006348
"HD 147627" F3V 6.5376 0.018200000748038292 "" "" -0.07999999821186066 9.34000015258789 8.29699993133545
KOI-7197 "" 0.8818 0.030700000002980232 5227.0 "" -0.10000000149011612 "" 14.20199966430664
"UCAC4 310-242508" "" 4.8717 0.02019999921321869 4946.666666666667 4.473066647847493 0.0820000022649765 13.170000076293945 10.454999923706055
TOI-3910 "" 4.0707 0.010700000450015068 "" "" "" 12.677000045776367 10.82800006866455
TOI-3027 "" 1.4973 0.011599999852478504 "" "" "" 12.696000099182129 11.237000465393066
"HD 242541" "" 2.7994 0.018300000578165054 7005.0 4.130866686503093 -0.1934999991208315 10.59000015258789 9.635000228881836
"TYC 2437-818-1" "" 4.7916 0.11060000211000443 "" "" "" 11.489999771118164 9.59000015258789
TOI-4154 "" 0.9978 0.01119999960064888 "" "" "" 13.357000350952148 11.751999855041504
"2MASS J23173302-0226195" "" 6.3854 0.026799999177455902 "" "" "" "" 11.571000099182129
"WISE J125721.02+715349.7" "" "" "" "" "" "" "" ""
"UCAC4 574-043669" "" 2.8332 0.028300000354647636 5790.0 4.03000020980835 -0.335999995470047 12.300999641418457 10.76099967956543
KOI-6739 "" 1.2839 0.022299999371170998 "" "" "" "" 13.472999572753906
"G 268-143" M0: 15.4058 0.01899999938905239 6668.0 "" -0.009999999776482582 13.5 9.557000160217285
KOI-2666 "" 0.8007 0.025200000032782555 "" "" "" "" 13.609999656677246
"IRAS S04414+2506" M7e 6.9855 0.06030000001192093 "" "" "" "" 10.76099967956543
Kepler-745 G0V 0.563 0.022600000724196434 5705.285714285715 4.140600034168789 0.05422142946294376 "" 13.621000289916992
Kepler-1330 "" 0.5444 0.01850000023841858 5551.75 4.3750001192092896 0.2266666740179062 "" 13.300000190734863
"*  30 Ari B" F6V 22.5107 0.03150000050663948 6349.4 4.420769214630127 0.1558333352829019 7.090000152587891 5.822000026702881
"Cl* Melotte   22  CALAR      19" L1.7 8.3 1.399999976158142 1759.0 5.199999809265137 "" "" 16.729999542236328
"UCAC4 694-002315" "" 6.2263 0.03590000048279762 "" "" "" "" 9.970999717712402
"UCAC4 150-006979" "" 1.402 0.009800000116229057 "" "" "" 13.62399959564209 12.248000144958496
KOI-3368 "" 0.9602 0.020500000566244125 "" "" "" "" 13.284000396728516
"UCAC4 666-029377" "" 1.2862 0.014600000344216824 "" "" "" 13.593000411987305 11.970000267028809
KOI-4251 G5V 1.8253 0.025299999862909317 5554.7 4.48795551723904 0.02058181835507805 "" 12.123000144958496
KOI-2613 "" 0.9398 0.027799999341368675 "" "" "" "" 14.029000282287598
"UCAC4 542-049171" "" 3.7403 0.019200000911951065 "" "" "" 13.031000137329102 10.940999984741211
TOI-5343 "" 8.27 0.0142000000923872 "" "" "" "" 9.694999694824219
"UCAC4 380-065610" "" 0.4803 0.35089999437332153 5878.5 4.06000018119812 -0.49150000512599945 13.279999732971191 11.845000267028809
"CD-24   102" "" 3.4699 0.7095000147819519 5948.125 4.225874960422516 0.09166666958481073 10.779000282287598 9.390000343322754
"*   2 Dra" K0III 12.3977 0.06350000202655792 4954.125 2.533333341280619 -0.3014285756008966 "" 2.88100004196167
TOI-3788 "" 1.8955 0.025800000876188278 "" "" "" 11.989999771118164 10.491999626159668
"LP  763-3" M5.5Ve 37.4154 0.35040000081062317 "" "" "" "" 10.45199966430664
TOI-3649 "" 1.1318 0.02370000071823597 "" "" "" 13.666999816894531 12.187999725341797
KOI-1527 "" 1.1872 0.017500000074505806 5392.4 4.270000100135803 0.06499999854713678 "" 13.125
Kepler-1511 F5V 0.6479 0.01209999993443489 6280.75 3.9394999742507935 -0.05559999942779541 "" 12.470999717712402
TOI-2924 "" 1.7707 0.00989999994635582 "" "" "" "" 11.25
"2MASS J05351499-0516496" "" "" "" "" "" "" "" ""
"UCAC2  26682478" "" 2.23 0.017500000074505806 5747.8 4.214200019836426 -0.4449999988079071 12.699999809265137 10.97599983215332
TOI-370 "" 1.3076 0.02879999950528145 "" "" "" 14.093999862670898 12.567999839782715
"JH 112" K5.5 6.1521 0.022199999541044235 4864.5 3.878000020980835 -0.03700000047683716 "" 8.168999671936035
KOI-5604 F5IV 1.2299 0.011300000362098217 6355.333333333333 3.9666666984558105 0.1700000036507845 "" 11.593999862670898
KOI-1397 M1V 3.0727 0.02280000038444996 3891.6666666666665 "" -0.2900000065565109 "" 12.430000305175781
TOI-2928 "" 1.275 0.01119999960064888 "" "" "" 13.529000282287598 11.944999694824219
"UCAC4 526-029554" "" 0.9689 0.02019999921321869 "" "" "" 13.468000411987305 11.791999816894531
"UCAC4 643-118660" "" 1.9855 0.012000000104308128 "" "" "" 12.366999626159668 10.85200023651123
"UCAC4 514-048941" "" 2.2261 0.03550000116229057 5305.5 3.9875000715255737 -0.32474999874830246 14.795000076293945 12.494000434875488
"SSTB213 J041757.77+274105.0" "" "" "" "" "" "" "" ""
TOI-2762 "" 1.8608 0.014299999922513962 "" "" "" "" 11.494999885559082
"UCAC4 545-082616" "" "" "" "" "" "" 13.836000442504883 12.206000328063965
"UCAC4 565-027558" "" 0.8908 0.016699999570846558 "" "" "" 13.751999855041504 12.407999992370605
"UCAC4 118-126574" "" 0.6668 0.017899999395012856 6167.75 4.020000100135803 0.4699999950826168 "" 13.225000381469727
TOI-3694 "" 5.2843 0.013299999758601189 "" "" "" 13.972000122070312 10.79800033569336
TOI-3930 "" "" "" "" "" "" 13.51200008392334 11.204999923706055
KOI-6115 "" 0.6379 0.010599999688565731 6121.4 3.620020031929016 -0.31350000388920307 "" 12.204000473022461
TOI-3886 "" 0.4049 0.4025000035762787 "" "" "" 14.029999732971191 12.444999694824219
"UCAC4 209-147221" "" 1.8397 0.01720000058412552 "" "" "" 13.190999984741211 11.883000373840332
"HD 118904" K2III 7.9077 0.054099999368190765 4564.7 2.1232111189100475 -0.21831000000238418 5.495999813079834 2.5269999504089355
TOI-3447 "" 1.7178 0.011300000362098217 "" "" "" 12.788000106811523 11.293000221252441
"UCAC2  28919565" "" 2.505 0.01769999973475933 5346.0 4.341949939727783 0.23499999847263098 12.819999694824219 11.206999778747559
"TYC 4531-1859-1" "" 9.3102 0.013199999928474426 "" "" "" 10.390000343322754 8.656999588012695
KOI-5796 "" 1.0022 0.01940000057220459 5612.0 4.380000114440918 0.14000000059604645 "" 13.204999923706055
"TYC 7034-23-1" "" 4.647 0.01889999955892563 5432.666666666667 3.869666576385498 -0.5730000138282776 11.869999885559082 10.026000022888184
"UGCS J034407.26+321433.1" M8.25 "" "" "" "" "" "" 16.086000442504883
"TYC 7691-2097-1" "" 8.9192 0.01489999983459711 4909.0 4.402666727701823 -0.09399999678134918 11.449999809265137 9.279000282287598
"UCAC4 502-001524" "" 1.2508 0.025599999353289604 "" "" "" 13.798999786376953 12.21399974822998
"BD-04  1980" F5 3.6794 0.0142000000923872 6596.0 3.7130000591278076 0.15399999916553497 9.369999885559082 8.192999839782715
"TYC 3728-319-1" "" 3.5955 0.016200000420212746 "" "" "" 10.800000190734863 9.388999938964844
"CD-36  2165" G2 9.5417 0.010599999688565731 5559.666666666667 4.1936666170756025 -0.17399999499320984 9.904999732971191 8.411999702453613
"BD+33  2990" K6V 33.6484 0.00989999994635582 "" "" "" "" 7.144000053405762
Kepler-1794 "" 1.7665 0.022600000724196434 5052.0 4.5 0.019999999552965164 "" 13.029999732971191
"UCAC4 777-051011" "" 1.4024 0.010400000028312206 "" "" "" 13.258999824523926 11.64799976348877
"UCAC4 661-106828" "" 2.6937 0.013299999758601189 "" "" "" 13.590999603271484 11.586999893188477
"HD 100453" F1Vn 9.6355 0.02250000089406967 7250.0 4.079999923706055 0.019999999552965164 7.789999961853027 5.599999904632568
"TYC 1960-789-1" "" 4.7025 0.054499998688697815 "" "" "" 11.390000343322754 9.770999908447266
KOI-2853 "" 1.4846 0.01730000041425228 5011.0 4.380000114440918 0.11999999731779099 "" 13.00100040435791
