    star_name|sy_dist|st_spectype|st_rad|st_teff|st_mass|st_age|ra|dec|sy_vmag|sy_jmag|sy_hmag|sy_kmag|known_binary_fl|gaia_binary_fl|WDSsep|wds_deltamag
TIC 142963210|15.426130294799805|M4V|0.3160477941205682|3241.0|0.2951995510930988|null|181.37366902993|69.53961171781|11.726795196533203|11.726795196533203|11.726795196533203|11.726795196533203|0|0|null|null
TIC 950715112|17.353073120117188|M3.5|0.537779484399871|3295.067375325177|0.3343504411764746|null|181.73233513715|70.13025979916|10.891592979431152|10.891592979431152|10.891592979431152|10.891592979431152|1|1|5.7|2.6
TIC 148841969|23.79243850708008|M3.0V|0.42643807089426|3379.0|0.4212414306097073|null|183.06305309808|71.42317528484|11.592269897460938|11.592269897460938|11.592269897460938|11.592269897460938|0|0|null|null
TIC 445857995|49.673927307128906|M1|0.5373682166940639|3759.0|0.5337417801766245|null|203.63571363272|68.50566065008|11.993268013000488|11.993268013000488|11.993268013000488|11.993268013000488|1|0|null|null
TIC 160042321|31.39773750305176|M0.0V|0.5878085035171917|3943.0|0.5779909177754147|null|200.98335626952|69.45172987013|10.49129581451416|10.49129581451416|10.49129581451416|10.49129581451416|0|0|null|null
TIC 232971281|45.58793640136719|null|0.5640004729552202|3794.0|0.5578220734071773|null|199.30228020166|71.81736561114|11.62372589111328|11.62372589111328|11.62372589111328|11.62372589111328|0|0|null|null
TIC 148969542|49.219539642333984|K8|0.7569820411338214|4800.0|0.76|null|192.4842920156|71.19425285367|9.70701503753662|9.70701503753662|9.70701503753662|9.70701503753662|0|1|null|null
TIC 148962617|36.98925018310547|null|0.6852821461025665|4584.528581629034|0.7057538032531738|null|189.94437947881|71.06203612468|9.577186584472656|9.577186584472656|9.577186584472656|9.577186584472656|0|0|null|null
TIC 154482851|47.09798049926758|G5|0.7097188271792177|5417.725504447074|0.94|null|185.02443341721|73.0085686969|9.098246574401855|9.098246574401855|9.098246574401855|9.098246574401855|0|0|null|null
TIC 160229387|30.512454986572266|null|0.6332526140042851|4049.546176504766|0.6203970313072205|11.650675773620604|182.4128735441|74.10320394865|10.156296730041504|10.156296730041504|10.156296730041504|10.156296730041504|0|0|null|null
TIC 154567011|48.94512939453125|null|0.6616866771009396|4235.371849468253|0.66|null|190.68843726256|75.03133366109|10.773874282836914|10.773874282836914|10.773874282836914|10.773874282836914|0|0|null|null
TIC 154486130|45.12153625488281|null|0.5825646128379444|3811.0|0.5743036638010045|null|185.56211728939|74.40598425571|11.467449188232422|11.467449188232422|11.467449188232422|11.467449188232422|0|0|null|null
TIC 154510935|42.85048675537109|K8V|0.7035965607588179|4411.556938314985|0.69|null|186.82981434105|75.40384052058|10.08173942565918|10.08173942565918|10.08173942565918|10.08173942565918|1|1|74.7|5.039999999999999
TIC 365949786|49.526248931884766|null|0.7460373354661096|4492.010491020119|0.7|null|181.18904445974|75.34925637123|10.153563499450684|10.153563499450684|10.153563499450684|10.153563499450684|0|0|null|null
TIC 233192409|34.79621887207031|null|0.5058081993725756|3667.0|0.5036789079881834|null|226.57922668757|69.15913899878|11.496719360351562|11.496719360351562|11.496719360351562|11.496719360351562|0|0|null|null
TIC 219017006|38.24141311645508|K2|0.8379162393005396|4881.852166290286|0.79|null|223.34333960425|69.46788138791|8.841351509094238|8.841351509094238|8.841351509094238|8.841351509094238|1|1|34.7|1.0999999999999996
TIC 233190504|24.803544998168945|M3.0V|0.4313536841473753|3428.0|0.426459393604813|null|225.76006477627|70.43553100764|11.550957679748535|11.550957679748535|11.550957679748535|11.550957679748535|0|0|null|null
TIC 270494184|32.4017448425293|K3?|0.7283181441945565|4584.570425269631|0.72|null|231.32475220981|74.45279413793|9.157336235046388|9.157336235046388|9.157336235046388|9.157336235046388|1|1|2.3|3.0200000000000014
TIC 1102584746|32.546241760253906|null||3345.0||null|231.32721545233|74.45305557404|11.618264198303224|11.618264198303224|11.618264198303224|11.618264198303224|1|1|2.3|-3.0200000000000014
TIC 219015144|48.135520935058594|K4|0.6289086015961104|4502.123600103812|0.7|null|223.03119456876|71.66247366205|10.448405265808104|10.448405265808104|10.448405265808104|10.448405265808104|0|0|null|null
TIC 198512476|48.47977066040039|null|0.5810936435674401|4201.0|0.634|null|212.62667534632|72.58725549964|11.09079360961914|11.09079360961914|11.09079360961914|11.09079360961914|1|1|11.5|-2.93
TIC 198512478|48.47129440307617|K0|0.8813350155133826|5491.075476932304|0.861249566078186|11.724894523620604|212.62223562252|72.59016757489|8.62324047088623|8.62324047088623|8.62324047088623|8.62324047088623|1|1|11.5|2.93
TIC 198514308|31.684701919555664|K8|0.658950899310767|4264.317446733284|0.66|null|212.77340587622|73.34751305862|9.792494773864746|9.792494773864746|9.792494773864746|9.792494773864746|0|0|null|null
TIC 156464839|23.50504493713379|M2.0V|0.5337861616624939|3579.0|0.5304772760022961|null|218.0112964033|73.82366437873|10.64012050628662|10.64012050628662|10.64012050628662|10.64012050628662|0|0|null|null
TIC 257022710|29.97810745239257|K4|0.7099492487144957|4449.555107161608|0.7242471575737|4.041471481323242|225.25434382462|75.26187775278|9.23137664794922|9.23137664794922|9.23137664794922|9.23137664794922|0|0|null|null
TIC 156495056|17.81538200378418|null|0.3084572954700108|3496.0|0.2864081234578259|null|219.30227927636|75.61210177163|11.655675888061523|11.655675888061523|11.655675888061523|11.655675888061523|1|1|18.1|-0.2999999999999989
TIC 156495054|17.82523536682129|M2.0V|0.3596471097571338|3565.0|0.3453646994303582|null|219.2884837331|75.61583334098|11.152681350708008|11.152681350708008|11.152681350708008|11.152681350708008|1|1|18.1|0.2999999999999989
TIC 233010801|33.459564208984375|K7|0.6992359403487669|4453.367755789636|0.6945567727088928|null|248.55410890237|75.98213682635|9.497506141662598|9.497506141662598|9.497506141662598|9.497506141662598|1|1|5.7|3.35
TIC 160471808|25.85171127319336|K5|0.7555192926357855|4401.615277876223|0.69|null|237.04148113403|74.41411227218|8.844388008117676|8.844388008117676|8.844388008117676|8.844388008117676|0|1|null|null
TIC 160536086|22.9271183013916|M3.0V|0.4541769224275833|3451.0|0.4510839791741037|null|241.36719121557|76.91588949165|11.30336856842041|11.30336856842041|11.30336856842041|11.30336856842041|0|0|null|null
TIC 288344202|39.15837478637695|M2V|0.497830749129304|3629.0|0.4959054596456607|null|263.71538393807|78.73848481229|11.881125450134276|11.881125450134276|11.881125450134276|11.881125450134276|0|0|null|null
TIC 1271367154|35.89363479614258|null||||null|250.77636675336|77.51328001125|9.814668655395508|9.814668655395508|9.814668655395508|9.814668655395508|1|1|2.4|-4.14
TIC 233503533|45.7510986328125|null|0.5456057654729839|3793.0|0.5412840120402482|null|251.20479190059|77.83014790338|11.727675437927246|11.727675437927246|11.727675437927246|11.727675437927246|0|0|null|null
TIC 441717318|23.118322372436523|M3.0V|0.3944735243464747|3465.0|0.3853172305888437|null|254.36995723998|77.71771319463|11.596391677856444|11.596391677856444|11.596391677856444|11.596391677856444|0|0|null|null
TIC 288431277|32.0244|M3.5V|0.4594033413418386|3381.0|0.5058742720044591|null|269.73620133022|80.71220353419|11.806558609008787|11.806558609008787|11.806558609008787|11.806558609008787|0|0|null|null
TIC 160422712|13.651294708251951|M3.5V|0.1513198036184941|3207.0|0.3214895118505099|null|235.31897893477|75.99272750209|11.171621322631836|11.171621322631836|11.171621322631836|11.171621322631836|0|0|null|null
TIC 198511612|23.226469039916992|M1.5V|0.3177960864940274|3654.0|0.4836439068350453|null|212.0943691085|75.85201806937|10.744588851928713|10.744588851928713|10.744588851928713|10.744588851928713|0|0|null|null
TIC 298159713|39.35726165771485|K5|0.807809212981296|4562.789581031697|0.7387809157371521|null|203.72356504271|74.50040153965|9.38405990600586|9.38405990600586|9.38405990600586|9.38405990600586|1|1|14.8|3.620000000000001
TIC 298130822|35.373165130615234|M0V|0.7552915956218363|4255.848460945306|0.66|null|203.17089839121|75.00689069149|9.748717308044434|9.748717308044434|9.748717308044434|9.748717308044434|1|1|43.8|9.420000000000002
TIC 219432404|43.27761459350586|M0V|0.7926099731429713|4060.0|0.6351701185114572|null|204.10925424024|75.54203467534|10.4093599319458|10.4093599319458|10.4093599319458|10.4093599319458|0|1|null|null
TIC 219432168|46.72688293457031|M0.5V|0.662645683009655|3784.0|0.6381961064340641|null|204.04354685926|77.02288731784|11.126906394958496|11.126906394958496|11.126906394958496|11.126906394958496|0|1|null|null
TIC 219463771|13.244990348815918|M4.0Ve|0.2897123853451328|3276.0|0.2649997138174801|null|208.41164605178|77.61893072425|11.540056228637695|11.540056228637695|11.540056228637695|11.540056228637695|0|0|null|null
TIC 288129738|22.67329216003418|M2V|0.6056562874219569|3825.0|0.5925646050280917|null|208.44645763846|78.85189229956|9.85265064239502|9.85265064239502|9.85265064239502|9.85265064239502|0|0|null|null
TIC 310000679|17.190208435058594|M3V|0.5842628273924589|3711.0|0.5748277002231402|null|212.054089247|80.59727559736|9.526426315307615|9.526426315307615|9.526426315307615|9.526426315307615|0|0|null|null
TIC 154562991|48.74787521362305|K0|0.8005827233392789|5349.869588971845|0.8251768946647644|12.259366989135742|189.07536864332|77.55140425|8.975215911865234|8.975215911865234|8.975215911865234|8.975215911865234|0|0|null|null
TIC 156199681|21.16309356689453|M2.5V|0.4286738274646671|3515.0|0.42296503660743|null|181.44616285802|78.43090617339|11.148847579956056|11.148847579956056|11.148847579956056|11.148847579956056|0|0|null|null
TIC 160308244|42.88847732543945|null|0.7783926057092146|4597.718051657885|0.72|null|188.71562973452|79.52364669906|9.604228019714355|9.604228019714355|9.604228019714355|9.604228019714355|0|0|null|null
TIC 155632341|40.90253829956055|M1.0V|0.605539254927427|3881.0|0.6377587986972432|null|198.56473210916|79.24678016388|11.1127290725708|11.1127290725708|11.1127290725708|11.1127290725708|1|0|null|null
TIC 159298763|39.70157241821289|M1.5|0.5340399867204205|3654.0|0.5309843810925751|null|230.01149102935|80.61409990872|11.689657211303713|11.689657211303713|11.689657211303713|11.689657211303713|0|0|null|null
TIC 159289938|45.44465255737305|M0.0V|0.6806212108802637|3994.532110833617|0.6247515840377234|null|228.24432603276|83.03497363242|10.96351146697998|10.96351146697998|10.96351146697998|10.96351146697998|0|0|null|null
TIC 159503663|28.87682723999023|M1.5V|0.525493199707002|3668.0|0.5227573730710972|null|246.49352145266|83.40674867784|11.028068542480469|11.028068542480469|11.028068542480469|11.028068542480469|0|0|null|null
TIC 160223936|47.32068634033203|K0|0.7398661420786167|5129.54486684229|0.8385517597198486|2.6333584785461426|261.27939193395|85.11551636589|9.301450729370115|9.301450729370115|9.301450729370115|9.301450729370115|0|0|null|null
TIC 159288801|45.7958869934082|K0|0.720324870587227|4958.316713356192|0.81|null|227.64243440341|83.9507654852|9.473745346069336|9.473745346069336|9.473745346069336|9.473745346069336|0|0|null|null
TIC 160184067|22.792747497558597|null|0.3312789396732135|3544.0|0.3127940707569148|null|247.04673119657|84.83361350321|11.939971923828123|11.939971923828123|11.939971923828123|11.939971923828123|0|0|null|null
TIC 268319776|22.07048797607422|M2.0V|0.2373356259256693|3657.0|0.4130231216902334|null|265.78714210396|85.44162787009|11.043999671936035|11.043999671936035|11.043999671936035|11.043999671936035|1|1|29.7|5.580000000000001
TIC 157982999|40.97792816162109|K5|0.6912914383298486|4441.065654417441|0.7005113363265991|10.818142890930176|212.16258218428|82.60398433451|9.980151176452637|9.980151176452637|9.980151176452637|9.980151176452637|0|0|null|null
TIC 154905839|44.29269027709961|K2|0.7129397715746758|4955.345127480287|0.7536228895187378|null|199.43180943202|84.71546466145|9.426992416381836|9.426992416381836|9.426992416381836|9.426992416381836|0|0|null|null
TIC 160077328|42.828369140625|M0|0.6786054357110365|4046.157689262728|0.63|null|222.8691067708|87.07617800826|10.748371124267578|10.748371124267578|10.748371124267578|10.748371124267578|0|0|null|null
TIC 396547837|32.66905975341797|K5|0.4693608566092408|3917.0|0.4666316707456263|null|314.78563540898|3.55261892375|11.294715881347656|11.294715881347656|11.294715881347656|11.294715881347656|0|0|null|null
TIC 376220244|45.425880432128906|null|0.5384612549471874|3789.86022847145|0.5551057668335174|null|317.48913685811|3.35611504775|11.850300788879396|11.850300788879396|11.850300788879396|11.850300788879396|1|0|null|null
TIC 408314415|26.94935417175293|M2.5V|0.5141029112973665|3491.0|0.5119824206694129|null|316.48492846684|4.42799693565|11.179713249206545|11.179713249206545|11.179713249206545|11.179713249206545|0|0|null|null
TIC 387502230|40.45757293701172|K5|0.6724370297588009|4309.658312259937|0.67|null|319.09686529448|5.89513090907|10.20846462249756|10.20846462249756|10.20846462249756|10.20846462249756|0|0|null|null
TIC 396438168|49.16816711425781|null|0.5503054444289883|3997.75657552966|0.5506328207110556|null|314.34213064512|4.34181970578|11.590140342712402|11.590140342712402|11.590140342712402|11.590140342712402|1|0|null|null
TIC 283552260|22.524375915527344|M3.0V|0.4384507492694077|3394.0|0.4341634232039777|null|316.38357024765|6.15429706543|11.458690643310549|11.458690643310549|11.458690643310549|11.458690643310549|0|0|null|null
TIC 376860317|47.50062561035156|K3|0.7420234366511551|4922.197373676713|0.807684323191355|null|312.77784110815|7.02701303998|9.54584503173828|9.54584503173828|9.54584503173828|9.54584503173828|0|0|null|null
TIC 459720152|49.39472198486328|null|0.7778720076906915|4787.447433992532|0.7636719942092896|12.084952354431152|315.33689032078|8.31586121666|9.670835494995115|9.670835494995115|9.670835494995115|9.670835494995115|0|1|null|null
TIC 305038897|25.955873489379883|M0V|0.5293747019401264|3656.0|0.5250330809877523|null|321.94348239628|7.29895064244|10.738832473754885|10.738832473754885|10.738832473754885|10.738832473754885|0|1|null|null
TIC 262232038|47.05646896362305|K7V|0.7454794374541077|4061.411177278836|0.63|null|319.03594937877|6.86501293013|10.721776008605955|10.721776008605955|10.721776008605955|10.721776008605955|0|0|null|null
TIC 288521192|44.98314666748047|M0.0V|0.7062539202375177|3989.7969909303074|0.6379712908382189|null|321.2379463037|8.55496048506|10.869715690612791|10.869715690612791|10.869715690612791|10.869715690612791|0|0|null|null
TIC 303083325|49.40058898925781|G5|0.845352713353289|5735.756854896272|0.9629522562026978|2.948514223098755|320.29197401013|9.29314664721|8.543354988098145|8.543354988098145|8.543354988098145|8.543354988098145|0|0|null|null
TIC 305191568|46.38584518432617|K5|0.6362004986495254|4724.817978626491|0.7493684887886047|null|323.62359467167|7.55352128649|10.04823112487793|10.04823112487793|10.04823112487793|10.04823112487793|0|0|null|null
TIC 321905369|27.41199493408203|null|0.4845585691230743|3589.0|0.481834954889507|null|318.43500368123|8.76728206379|11.207090377807615|11.207090377807615|11.207090377807615|11.207090377807615|0|0|null|null
TIC 321905370|26.03439712524414|M2.0V|0.3451491568200471|4021.0|0.6284342214700401|null|318.43583703846|8.76959308163|11.180424690246582|11.180424690246582|11.180424690246582|11.180424690246582|0|0|null|null
TIC 419324418|48.24098205566406|M2.2|0.6216089955960765|3643.0|0.6091563385899668|null|319.31136197597|10.475520475|11.539859771728516|11.539859771728516|11.539859771728516|11.539859771728516|0|0|null|null
TIC 354617277|48.52761459350586|M2.5|0.5273205250217541|3938.0|0.5238928663524995|null|317.5185704098|10.62742544231|11.812411308288574|11.812411308288574|11.812411308288574|11.812411308288574|0|0|null|null
TIC 288518027|44.25909805297851|K4/5|0.8010209316930172|4489.589501441796|0.7|null|321.1482432092|10.06390564355|9.758386611938477|9.758386611938477|9.758386611938477|9.758386611938477|0|1|null|null
TIC 288422718|21.198591232299805|K7.5V|0.6802094256136865|4005.8425153306566|0.6315903067588806|12.735952377319336|320.61083661849|10.87376279343|9.288402557373049|9.288402557373049|9.288402557373049|9.288402557373049|0|0|null|null
TIC 282313843|36.51629638671875|K7V|0.8375893902660566|4028.11604770987|0.63|null|309.97750853889|6.33663469743|9.9772310256958|9.9772310256958|9.9772310256958|9.9772310256958|0|1|null|null
TIC 375881348|37.23415756225586|M1|0.5386689283512107|3856.0|0.534690320822523|null|308.16731089669|5.8377633123|11.220952033996582|11.220952033996582|11.220952033996582|11.220952033996582|0|0|null|null
